,ID,X,Y,Q_R_4_0_0,Q_R_4_0_1,Q_R_4_0_2,Q_R_4_0_3,Q_R_4_0_4,Q_R_4_0_5,Q_R_4_0_6,Q_R_4_0_7,Q_R_4_0_8,Q_R_4_0_9,Q_R_4_1_0,Q_G_3_0_0,Q_G_3_0_1,Q_G_3_0_2,Q_G_3_0_3,Q_G_3_0_4,Q_G_3_0_5,Q_G_3_0_6,Q_G_3_0_7,Q_G_3_0_8,Q_G_3_0_9,Q_G_3_1_0,Q_B_2_0_0,Q_B_2_0_1,Q_B_2_0_2,Q_B_2_0_3,Q_B_2_0_4,Q_B_2_0_5,Q_B_2_0_6,Q_B_2_0_7,Q_B_2_0_8,Q_B_2_0_9,Q_B_2_1_0,Q_NIR_8_0_0,Q_NIR_8_0_1,Q_NIR_8_0_2,Q_NIR_8_0_3,Q_NIR_8_0_4,Q_NIR_8_0_5,Q_NIR_8_0_6,Q_NIR_8_0_7,Q_NIR_8_0_8,Q_NIR_8_0_9,Q_NIR_8_1_0,AREA,GEOM_R1,GEOM_R2,GEOM_R3,GEOM_R4,CONTRUCTIONYEAR,MAXBUILDINGFLOOR,CADASTRALQUALITYID,CLASE
96422,81D83CBE7A7F6FCF,2195135335,165757607,2.11069277611386e-06,231.701132202149,364.409588623047,504.999206542969,639.999060058594,776.001586914062,922.001599121094,1093.99884033203,1322.9931640625,1691.30458984375,6041.54412636266,5.04606362028426e-07,291.001922607422,384.99978027343803,471.99980773925796,562.996984863281,657.998962402344,757.999670410156,877.999780273438,1029.00244140625,1284.99522705078,5699.35057921912,54.0003814697266,242.000102233887,371.00010375976603,425.000186157227,469.999938964844,505.000503540039,539.000500488281,576.999810791016,617.999938964844,692.0010559082029,1965.1254158594397,1.66962418006733e-05,751.0042114257809,1044.0013916015598,1282.00137939453,1491.99404296875,1695.00695800781,1895.9946044921899,2113.99169921875,2379.00415039062,2787.29401855469,5892.3635837702295,1578.3059354283498,0.372908246961895,0.0132362673726336,0.0178502896209761,1.34858938086142,1978,6.0,4,RETAIL
96444,C97B510DBCE6E63B,2278352472,165773146,1.01140703918645e-05,562.997821044922,675.995043945313,756.999755859375,833.0000610351559,916.999603271484,1021.9996459960901,1207.89613037109,1580.00407714844,2225.30187988281,5759.113269834051,4.70873146696249e-06,491.000885009766,602.0001220703119,685.99921875,758.99931640625,829.0000610351559,922.000378417969,1074.0023681640598,1407.00178222656,1939.9951416015601,5393.87193779337,119.00299072265601,320.999847412109,365.000622558594,406.00003356933604,456.99978637695295,512.9996337890619,576.000061035156,692.000048828125,858.000317382812,1157.99937744141,2612.3671903444697,4.81454299006145e-06,1296.00303955078,1526.00036621094,1716.00135498047,1903.99919433594,2099.998046875,2363.00151367187,2624.004296875,2908.9990722656203,3378.30107421875,7173.54077965833,208.005312498873,0.556000407603787,0.0526315789447885,0.0507872016251844,0.9649568309258041,1986,1.0,4,AGRICULTURE
96468,8DF6FB607BB5EC58,2237453195,165403668,1.34950023378266e-10,445.996835327148,680.999670410156,831.997875976562,964.995202636719,1110.00073242188,1262.9963623046901,1427.99484863281,1627.0033203125,1944.99870605469,6280.2904285308205,1.4605548130930401e-06,408.001623535156,591.0032958984381,702.999761962891,800.999853515625,902.999389648438,1019.99858398438,1154.99678955078,1325.001953125,1588.00812988281,6719.174573834971,10.0001945495605,435.99996948242205,493.000122070312,537.000128173828,575.999816894531,620.000701904297,675.0,733.000122070312,812.9984985351559,931.000158691406,1629.99638367432,4.10236225434346e-06,885.0115112304691,1222.99819335937,1467.99896240234,1654.998046875,1827.99792480469,2011.99868164062,2229.99362792969,2515.98764648438,2945.9962890625,6291.79175858949,56.592149998811294,0.49299218062757394,0.10288065841925999,0.0846740050800398,0.823031329513621,1970,4.0,5,RETAIL
96492,D600527826A69737,2223455546,165332583,4.454548616195099e-06,356.998428344727,627.001037597656,787.000518798828,907.999633789062,1040.00317382812,1205.99731445312,1439.99591064453,1751.9934082031198,2211.99072265625,6391.17309770531,2.68448957285727e-06,387.99923706054705,572.999816894531,692.999389648438,786.9992065429691,884.9988403320309,1011.9952392578099,1200.99798583984,1484.0029296875,1926.9873046875,6443.50762761297,0.0005382163799367849,307.00018310546903,452.000091552734,498.99996948242205,544.9998779296881,601.0006103515619,722.999755859375,893.9993286132809,1077.00073242188,1263.00006103516,3401.5166234376397,0.00266369222663343,976.499908447266,1219.99890136719,1423.99957275391,1594.00061035156,1751.998046875,1929.00061035156,2116.99816894531,2355.99609375,2731.98962402344,6478.46342793026,10301.405726651501,0.27582333334814196,0.00452791914943838,0.00591338079806961,1.30598197602602,1982,14.0,6,OFFICE
96543,3A323A3E7AE4D247,2249023749,165503989,0.0,406.999755859375,593.998291015625,732.006317138672,890.9967651367191,1084.99395751953,1298.99450683594,1571.99884033203,2006.0068359375,2681.99951171875,8947.14823281308,0.0,424.000381469727,554.000671386719,659.994689941406,775.001342773438,917.0018920898441,1088.00061035156,1306.00115966797,1640.0075683593802,2162.50280761719,7360.583054004591,0.0,266.0,396.999908447266,491.99954223632795,571.999938964844,640.000152587891,712.0001831054691,816.0,987.999755859375,1176.99969482422,2215.5406437012302,0.0,1018.00552368164,1415.99938964844,1660.00396728516,1871.00256347656,2070.99487304688,2287.9990234375,2570.99487304688,2971.00390625,3534.99816894531,10086.9622406257,1774.1945499966198,0.307773956520428,0.0131804402265224,0.0131613582521547,0.9985522506047042,2004,6.0,2,RETAIL
96549,0E3F0BA37E879BD2,2200076236,165572394,7.459683729393871e-06,456.008193969727,650.000732421875,803.003631591797,945.9970092773441,1080.0,1207.00231933594,1348.99603271484,1514.994140625,1766.0021972656198,5330.79923095789,9.045348497993541e-11,391.002578735352,523.002502441406,623.002868652344,707.9946899414059,782.0022583007809,857.9943237304691,943.000122070312,1055.00158691406,1255.99371337891,5027.00669421435,221.000442504883,460.000091552734,495.000122070312,519.0,540.000061035156,561.000091552734,586.9996337890619,613.9998779296881,645.999755859375,696.9998168945309,1184.51535281378,2.39773817156674e-06,598.5069580078119,857.000732421875,1052.00103759766,1220.99401855469,1374.50372314453,1527.99755859375,1693.98962402344,1888.99255371094,2172.99267578125,5454.22227648988,1195.18137162729,0.5570147474000781,0.0250874926302864,0.0185770016719245,0.7404885751514979,1968,6.0,0,OFFICE
96556,2BF67AB89F87821F,2227619584,165513156,0.0,344.003509521484,537.00048828125,678.994140625,800.003784179688,926.9972534179691,1070.99890136719,1241.99737548828,1467.99719238281,1804.00207519531,6288.20556201178,0.0,332.00262451171903,493.00119018554705,614.003112792969,713.0071411132809,813.003387451172,922.9992065429691,1052.99731445312,1230.99829101562,1514.49938964844,6578.09727307136,75.000862121582,368.000717163086,428.999755859375,471.999893188477,506.999847412109,545.999786376953,590.9998779296881,638.000152587891,698.9990234375,852.0000610351559,1437.17106027224,5.84013969273656e-06,751.997772216797,1118.0107421875,1402.00762939453,1647.99963378906,1863.9935913085899,2084.99780273438,2336.01013183594,2684.01220703125,3265.49768066406,6979.220122437149,66703.169689402,0.286024981695018,0.00214674274723533,0.00199745723693775,0.930459525022347,1965,10.0,5,OTHER
96559,313C6546BFECFBA8,2159281043,165754861,5.21316735557775e-07,290.00266418457,392.002642822266,499.002111816406,612.9988891601561,733.999267578125,857.007189941406,1002.00155029297,1189.99816894531,1513.0001953125,6524.028101055799,5.71549151118234e-07,333.00360107421903,416.998907470703,495.998718261719,578.0017578125,672.996673583984,773.001623535156,889.00283203125,1044.99660644531,1323.99155273438,6190.94785481459,12.0004262924194,208.000030517578,279.999847412109,354.00021362304705,417.9998046875,469.999938964844,528.999768066406,596.999755859375,673.999816894531,795.00009765625,1817.31803123785,0.000160645999130793,919.006927490234,1175.00324707031,1395.00013427734,1580.00710449219,1753.00531005859,1919.98989257812,2094.99008789063,2325.99990234375,2683.99963378906,6419.17070115775,920.008207489695,0.44164340208094394,0.0288263357406977,0.0166529280010433,0.5776983988128729,1987,5.0,6,OFFICE
96577,CFED2ABE20D25D9B,2241526345,165518183,0.0,466.70005187988295,601.001062011719,719.0013671875,846.001220703125,983.999176025391,1124.99819335937,1294.99899902344,1504.0023925781197,1898.0009765625,13919.5355474221,2.0635090858256397e-11,466.99947509765605,599.000476074219,689.0000671386721,762.001318359375,844.001342773438,943.997717285156,1062.0041625976598,1226.5997558593801,1528.99840087891,15572.504558788702,35.0003433227539,356.99977722168,443.000164794922,499.000061035156,543.0001220703119,580.0001220703119,618.999938964844,666.9999938964839,732.999768066406,874.000366210938,2493.9944612866198,2.15595377994759e-06,984.698388671875,1295.4033935546902,1544.00179443359,1758.99763183594,1969.49670410156,2222.00209960937,2525.00493164062,2917.00014648437,3464.00327148438,15408.684860449499,1323.09287012816,0.38075605646218397,0.00937290574149387,0.0307031010132506,3.27572919861212,1970,5.0,5,OTHER
96586,0423CB47F637DB74,2201298575,165538089,7.752092023860509e-11,451.006500244141,635.9984130859381,791.011016845703,941.994140625,1077.50115966797,1215.99926757812,1356.99792480469,1525.99755859375,1783.00360107422,16258.2636252931,8.232014465647809e-07,390.00045776367205,514.999572753906,614.001129150391,704.9982299804691,783.9983520507809,864.0007934570309,954.999786376953,1080.9990234375,1311.99755859375,16824.2659807619,108.000045776367,414.999893188477,483.999908447266,509.999938964844,531.999938964844,554.0,579.000061035156,612.0,668.00048828125,754.0,2962.6700989869105,1.33168450702215e-05,691.0006713867191,964.997436523438,1158.00524902344,1316.00610351562,1464.99450683594,1610.99670410156,1766.9973144531198,1957.99755859375,2257.00122070312,15789.3060979982,802.942384835775,0.49208388520646995,0.0259534654381236,0.0236134478585529,0.909837952656089,1939,5.0,3,RETAIL
96620,41EDCB42F9EE3B21,2249989088,165532531,0.0,406.999755859375,593.998291015625,732.006317138672,890.9967651367191,1084.99395751953,1298.99450683594,1571.99884033203,2006.0068359375,2681.99951171875,8947.14823281308,0.0,424.000381469727,554.000671386719,659.994689941406,775.001342773438,917.0018920898441,1088.00061035156,1306.00115966797,1640.0075683593802,2162.50280761719,7360.583054004591,0.0,266.0,396.999908447266,491.99954223632795,571.999938964844,640.000152587891,712.0001831054691,816.0,987.999755859375,1176.99969482422,2215.5406437012302,0.0,1018.00552368164,1415.99938964844,1660.00396728516,1871.00256347656,2070.99487304688,2287.9990234375,2570.99487304688,2971.00390625,3534.99816894531,10086.9622406257,210.555249971731,0.0826537192186907,0.0237925291462278,0.0164989275697118,0.693449925743922,1984,1.0,5,AGRICULTURE
96633,946E94B3E086CA57,2197838122,165224871,0.000835655548144132,607.999786376953,756.0006713867191,888.998931884766,1022.99853515625,1149.00018310547,1283.99987792969,1443.99981689453,1647.0048828125,1970.9963378906198,5719.188946045,6.90758588461904e-06,545.000396728516,664.998352050781,754.0006713867191,841.9995727539059,936.000122070312,1057.0048828125,1207.00024414062,1395.9987792968802,1731.99621582031,5852.487592163089,139.000183105469,454.999908447266,510.000183105469,550.4998779296881,591.0,657.9998779296881,736.0,830.998168945312,981.0022583007809,1211.0,2697.7577558594103,0.0011672974796965699,1022.00164794922,1289.99536132812,1477.99945068359,1612.00134277344,1744.9924316406198,1889.00085449219,2067.00244140625,2313.99926757812,2676.001953125,5425.178370605479,1772.8849227737,0.450140184115085,0.0170851094732826,0.0148610491900646,0.8698246395964879,1975,1.0,4,OFFICE
96646,8D202C756AC62DF1,2212682254,165676503,0.0,318.99790954589804,492.003845214844,632.9996337890619,757.002197265625,882.999908447266,1019.0089111328099,1175.99310302734,1401.00048828125,1756.994140625,7376.52921826292,0.0,284.000534057617,421.00247192382795,526.003814697266,618.998779296875,705.999267578125,801.0054321289059,912.9994506835941,1069.99609375,1348.49731445312,7460.394533814991,193.000625610352,431.505035400391,462.999938964844,492.000061035156,519.000427246094,547.000061035156,578.9998779296881,617.999603271484,662.999938964844,750.00048828125,1940.4031396485102,0.0,529.004425048828,790.996704101562,999.001617431641,1183.99523925781,1355.99291992188,1535.9987792968802,1725.49896240234,1954.9914550781198,2315.99145507812,7092.767615602629,3466.70452200262,0.7208322745716891,0.0107349120812735,0.0193695220570424,1.80434845766752,1990,13.0,5,OTHER
96695,827E0CB3DE1E7B0E,2155749703,165334718,6.18672538621468e-06,445.999685668945,598.9994140625,699.9985717773441,776.000048828125,846.0009155273441,928.001342773438,1032.0009765625,1190.99787597656,1469.00030517578,9200.41455372882,0.00161633838433772,480.999533081055,596.99990234375,666.999884033203,723.0004272460941,775.9995727539059,837.0,913.998065185547,1026.00141601562,1242.0002319335902,6854.6248606995305,102.000045776367,309.999877929688,377.999816894531,417.999847412109,453.00003051757795,484.999893188477,519.000061035156,558.999816894531,613.9984130859381,756.9999389648441,2288.80112726085,0.00385307497344911,1349.00499267578,1631.4072753906303,1820.99891357422,2003.00034179688,2179.99951171875,2372.00024414062,2590.00061035156,2834.99692382813,3159.99611816406,6370.42924645532,1319.9124550808301,0.48181713348899496,0.0190876121401828,0.0191242983772983,1.00192199196244,1976,11.0,4,RETAIL
96704,4A3ED8DBE90342FC,2201689751,165817716,0.0,231.000305175781,379.00404663085897,519.999908447266,662.998596191406,804.997833251953,956.003039550781,1129.0049560546902,1355.00671386719,1725.99255371094,6476.40937110442,0.0,235.00782928466802,374.001947021484,484.999771118164,588.998254394531,691.9962768554691,801.999670410156,931.0028503417971,1105.99682617188,1406.00258789062,6434.93109669579,26.0006885528564,342.999960327148,399.99996948242205,437.997601318359,470.000091552734,508.00003051757795,549.0006225585939,608.999816894531,677.9998779296881,784.999627685547,1860.95524289323,0.0,484.00162658691397,807.00234375,1079.00111083984,1318.9953125,1533.00061035156,1753.00815429688,1995.0061035156198,2299.99482421875,2760.00593261719,6688.48152573922,3092.1726589162895,0.370521961345201,0.00974369217736799,0.0122977784063358,1.26212714671962,1984,14.0,4,OFFICE
96705,46079C7E10B66801,2229108822,165624234,0.0,388.001147460937,584.004370117187,743.9978576660159,891.000598144531,1042.50518798828,1201.99926757812,1378.99869384766,1613.99755859375,1969.2952514648398,10280.3128300605,1.54846884470317e-06,348.007833862305,490.998822021484,600.001416015625,702.0018920898441,799.999114990234,909.996228027344,1040.00717773438,1223.60551757813,1558.99973144531,9770.16144369595,54.000789642334006,402.00003051757795,475.999938964844,524.999938964844,570.000183105469,607.000183105469,649.000183105469,710.999633789062,809.000158691406,1002.99995727539,2750.43842686534,0.0009393271757289769,736.00771484375,1002.0008544921901,1190.99378662109,1356.00441894531,1520.9992675781198,1692.99675292969,1877.00270996094,2113.0052734375,2474.99753417969,10952.9386145925,1772.13915512173,0.109264592558209,0.00450264868308586,0.0136934716373812,3.0412036561547704,1960,6.0,6,OTHER
96713,CE16090BE53007E9,2216025444,165509336,5.2405753347972706e-11,318.998550415039,452.998779296875,566.0001220703119,685.9964599609381,815.998138427734,958.002075195312,1121.99713134766,1335.99694824219,1655.0009765625,7662.653031349781,2.62916355353582e-11,299.999481201172,401.998779296875,488.004531860352,576.000671386719,669.999298095703,776.000244140625,899.9995727539059,1058.99938964844,1316.99981689453,6679.91291406328,50.001216888427706,323.50013732910196,396.99996948242205,445.0,481.99996948242205,512.000427246094,542.999938964844,581.9996337890619,637.0,720.999908447266,2962.6700989869105,1.82751391548663e-05,569.9981689453119,867.996215820312,1105.00286865234,1293.99951171875,1464.49865722656,1632.0056152343802,1819.99884033203,2049.00390625,2389.00256347656,8033.479864381171,338.927652759966,0.5317070179438039,0.0371333085756369,0.0422475707646062,1.13772708075695,1967,15.0,2,RETAIL
96734,5840DBDB04C1F015,2175625894,165449611,0.0,230.00018615722698,378.405114746094,523.001739501953,646.000207519531,773.012451171875,915.998193359375,1080.99621582031,1303.9978271484401,1658.9973266601598,5423.57444043003,8.22915000031621e-12,291.999240112305,397.000726318359,490.99832458496104,583.000671386719,678.999725341797,779.003771972656,893.998876953125,1042.99577636719,1294.00472412109,5447.23767214879,68.0001983642578,252.999696350098,403.999505615234,451.999877929688,484.999810791016,513.999938964844,545.000317382812,582.000115966797,632.0005859375,719.9999572753909,1442.99730225831,6.8672720772156e-06,667.008331298828,991.0044921875,1255.00324707031,1488.00617675781,1700.00030517578,1914.99616699219,2139.00341796875,2418.00151367187,2819.29948730469,6051.3090635400595,36.216899989892,0.521324005703564,0.133868808605657,0.107526881720565,0.803225806224294,1966,8.0,4,RETAIL
96774,822E89F084C788A8,2196389012,165814069,0.0,325.00149841308604,513.997631835937,659.00390625,794.99453125,920.503753662109,1056.0020263671902,1207.99946289062,1411.99924316406,1750.69294433594,6132.77446498063,0.0,303.00189208984403,460.000610351562,575.999731445312,672.0013305664061,767.002166748047,864.999780273438,978.9989685058591,1131.00290527344,1394.69445800781,6214.23292512723,145.00036621093798,418.00019226074204,472.999761962891,512.000549316406,542.000390625,573.0,601.999438476563,635.000677490234,686.000061035156,765.9999206542971,2273.37110375008,6.37737514352921e-07,579.0056945800779,881.006103515625,1130.99793701172,1344.99968261719,1541.99713134766,1729.99143066406,1929.99445800781,2191.00180664063,2586.99807128906,6249.82899475595,98.37501576270809,0.526087439278995,0.0773395204856139,0.0691467293597032,0.8940672107291551,1972,12.0,5,OFFICE
96795,A3550D85B145FBAF,2186371487,165513451,0.0,272.0,415.99948120117205,570.500244140625,726.9984741210941,886.9988403320309,1048.99926757812,1218.99652099609,1424.00305175781,1737.00299072266,9109.99239672857,1.00053298979219e-12,336.999969482422,423.00143432617205,515.001495361328,608.999084472656,698.9998168945309,794.9974975585941,902.0053100585941,1044.99951171875,1303.49975585938,8834.39635241952,34.000289916992195,255.999954223633,345.99972534179705,426.00021362304705,479.000640869141,529.0001220703119,563.0,594.999816894531,640.000061035156,736.9995727539059,3336.88584313966,0.0,835.004608154297,1145.00573730469,1361.00317382812,1547.00329589844,1727.99505615234,1910.99670410156,2106.9951171875,2344.99169921875,2688.0,9671.92845483504,172.90968249430802,0.626003513584453,0.0628140703520526,0.0576368876077598,0.9175792507112428,1961,5.0,5,OTHER
